,kWh,year_start,month_start,day_start,hour_start,minute_start,year_end,month_end,day_end,hour_end,minute_end,duration
367,1.83,2019,3,13,17,21,2019,3,13,17,52,0 days 00:31:00
368,10.08,2019,3,13,17,46,2019,3,13,20,35,0 days 02:49:00
369,3.53,2019,3,13,20,11,2019,3,14,8,9,0 days 11:58:00
370,14.67,2019,3,13,20,15,2019,3,15,7,21,1 days 11:06:00
371,22.06,2019,3,13,22,11,2019,3,14,10,7,0 days 11:56:00
372,13.83,2019,3,13,22,12,2019,3,14,8,30,0 days 10:18:00
373,19.5,2019,3,13,22,33,2019,3,14,7,10,0 days 08:37:00
374,11.77,2019,3,14,13,53,2019,3,16,11,32,1 days 21:39:00
375,7.37,2019,3,14,15,23,2019,3,14,17,27,0 days 02:04:00
376,3.72,2019,3,14,17,3,2019,3,14,18,6,0 days 01:03:00
377,43.07,2019,3,14,17,6,2019,3,15,7,42,0 days 14:36:00
378,7.58,2019,3,14,18,59,2019,3,14,21,26,0 days 02:27:00
379,11.74,2019,3,14,19,40,2019,3,15,9,48,0 days 14:08:00
380,26.24,2019,3,14,20,1,2019,3,15,7,24,0 days 11:23:00
381,12.24,2019,3,14,21,10,2019,3,15,7,11,0 days 10:01:00
382,12.25,2019,3,14,21,31,2019,3,15,6,27,0 days 08:56:00
383,38.23,2019,3,14,23,33,2019,3,15,10,24,0 days 10:51:00
384,6.2,2019,3,15,11,1,2019,3,15,14,54,0 days 03:53:00
385,7.78,2019,3,15,14,36,2019,3,16,15,2,1 days 00:26:00
386,3.56,2019,3,15,16,9,2019,3,16,14,21,0 days 22:12:00
387,5.43,2019,3,15,16,20,2019,3,15,19,0,0 days 02:40:00
388,3.89,2019,3,15,17,58,2019,3,15,19,3,0 days 01:05:00
389,9.53,2019,3,15,19,22,2019,3,16,14,2,0 days 18:40:00
390,0.54,2019,3,15,19,37,2019,3,15,19,46,0 days 00:09:00
391,5.12,2019,3,15,19,55,2019,3,16,11,54,0 days 15:59:00
392,8.6,2019,3,15,21,9,2019,3,16,16,51,0 days 19:42:00
393,24.71,2019,3,15,21,56,2019,3,16,14,17,0 days 16:21:00
394,16.87,2019,3,15,22,34,2019,3,16,10,19,0 days 11:45:00
395,8.01,2019,3,16,11,40,2019,3,16,13,54,0 days 02:14:00
396,16.9,2019,3,16,14,55,2019,3,18,7,16,1 days 16:21:00
397,5.67,2019,3,16,15,23,2019,3,16,17,18,0 days 01:55:00
398,2.43,2019,3,16,15,24,2019,3,16,16,4,0 days 00:40:00
399,3.52,2019,3,16,15,32,2019,3,16,19,9,0 days 03:37:00
400,14.57,2019,3,16,17,5,2019,3,17,11,38,0 days 18:33:00
401,6.36,2019,3,16,17,18,2019,3,16,19,10,0 days 01:52:00
402,11.39,2019,3,16,17,28,2019,3,16,20,38,0 days 03:10:00
403,4.29,2019,3,16,17,42,2019,3,16,19,42,0 days 02:00:00
404,23.08,2019,3,16,19,34,2019,3,18,7,32,1 days 11:58:00
405,5.69,2019,3,16,19,40,2019,3,16,21,11,0 days 01:31:00
406,2.41,2019,3,16,20,2,2019,3,17,16,57,0 days 20:55:00
407,27.39,2019,3,16,23,31,2019,3,17,9,42,0 days 10:11:00
408,17.44,2019,3,17,0,34,2019,3,17,10,33,0 days 09:59:00
409,3.75,2019,3,17,0,35,2019,3,17,12,49,0 days 12:14:00
410,16.02,2019,3,17,1,14,2019,3,17,14,54,0 days 13:40:00
411,17.0,2019,3,17,6,51,2019,3,17,19,12,0 days 12:21:00
412,7.63,2019,3,17,10,55,2019,3,17,18,49,0 days 07:54:00
413,11.2,2019,3,17,14,14,2019,3,18,8,3,0 days 17:49:00
414,15.28,2019,3,17,18,44,2019,3,18,9,24,0 days 14:40:00
415,13.72,2019,3,17,18,55,2019,3,18,7,12,0 days 12:17:00
416,19.94,2019,3,17,19,43,2019,3,18,6,14,0 days 10:31:00
417,8.36,2019,3,17,19,52,2019,3,18,9,59,0 days 14:07:00
418,2.97,2019,3,18,13,42,2019,3,18,14,32,0 days 00:50:00
419,2.1,2019,3,18,15,43,2019,3,18,16,18,0 days 00:35:00
420,9.56,2019,3,18,16,10,2019,3,19,7,30,0 days 15:20:00
421,19.59,2019,3,18,16,29,2019,3,19,12,53,0 days 20:24:00
422,14.01,2019,3,18,17,53,2019,3,19,7,27,0 days 13:34:00
423,5.53,2019,3,18,20,9,2019,3,19,10,1,0 days 13:52:00
424,11.79,2019,3,18,20,43,2019,3,19,7,47,0 days 11:04:00
425,8.39,2019,3,18,22,8,2019,3,19,8,8,0 days 10:00:00
426,7.54,2019,3,19,9,38,2019,3,20,9,19,0 days 23:41:00
427,2.34,2019,3,19,15,52,2019,3,19,16,31,0 days 00:39:00
428,14.12,2019,3,19,16,54,2019,3,20,7,46,0 days 14:52:00
429,0.55,2019,3,19,17,26,2019,3,19,17,35,0 days 00:09:00
430,5.81,2019,3,19,19,10,2019,3,19,20,48,0 days 01:38:00
431,20.57,2019,3,19,19,46,2019,3,20,15,4,0 days 19:18:00
432,1.63,2019,3,19,20,36,2019,3,19,21,4,0 days 00:28:00
433,12.46,2019,3,19,21,15,2019,3,20,7,4,0 days 09:49:00
434,6.83,2019,3,19,21,23,2019,3,20,7,25,0 days 10:02:00
435,12.78,2019,3,19,22,33,2019,3,20,7,6,0 days 08:33:00
436,30.24,2019,3,20,0,54,2019,3,20,14,10,0 days 13:16:00
437,2.78,2019,3,20,7,48,2019,3,20,8,35,0 days 00:47:00
438,19.21,2019,3,20,14,50,2019,3,21,7,25,0 days 16:35:00
439,13.21,2019,3,20,15,9,2019,3,20,19,5,0 days 03:56:00
440,7.18,2019,3,20,15,14,2019,3,20,16,24,0 days 01:10:00
441,17.82,2019,3,20,16,15,2019,3,21,10,1,0 days 17:46:00
442,1.6,2019,3,20,16,22,2019,3,20,16,49,0 days 00:27:00
443,0.88,2019,3,20,17,27,2019,3,20,17,42,0 days 00:15:00
444,26.14,2019,3,20,19,12,2019,3,21,7,16,0 days 12:04:00
445,13.93,2019,3,20,20,20,2019,3,21,7,8,0 days 10:48:00
446,22.53,2019,3,20,20,49,2019,3,21,7,46,0 days 10:57:00
447,12.1,2019,3,20,21,47,2019,3,21,7,14,0 days 09:27:00
448,5.49,2019,3,21,11,30,2019,3,21,12,58,0 days 01:28:00
449,31.57,2019,3,21,16,21,2019,3,21,22,15,0 days 05:54:00
450,5.75,2019,3,21,16,28,2019,3,22,7,39,0 days 15:11:00
451,4.5,2019,3,21,16,48,2019,3,21,18,4,0 days 01:16:00
452,6.85,2019,3,21,18,58,2019,3,22,7,6,0 days 12:08:00
453,17.59,2019,3,21,19,6,2019,3,22,7,24,0 days 12:18:00
454,10.21,2019,3,21,19,10,2019,3,22,8,7,0 days 12:57:00
455,23.18,2019,3,21,21,14,2019,3,22,11,46,0 days 14:32:00
456,13.41,2019,3,21,21,57,2019,3,22,6,49,0 days 08:52:00
457,16.88,2019,3,21,22,2,2019,3,22,7,5,0 days 09:03:00
458,20.46,2019,3,22,6,54,2019,3,22,21,41,0 days 14:47:00
459,11.22,2019,3,22,14,25,2019,3,22,22,12,0 days 07:47:00
460,5.33,2019,3,22,14,25,2019,3,22,16,17,0 days 01:52:00
461,16.37,2019,3,22,15,9,2019,3,25,7,23,2 days 16:14:00
462,18.69,2019,3,22,15,12,2019,3,23,12,40,0 days 21:28:00
463,14.36,2019,3,22,15,30,2019,3,22,20,4,0 days 04:34:00
464,38.55,2019,3,22,19,31,2019,3,23,9,38,0 days 14:07:00
465,18.88,2019,3,22,20,46,2019,3,25,10,14,2 days 13:28:00
466,16.18,2019,3,23,0,1,2019,3,23,11,12,0 days 11:11:00
467,6.15,2019,3,23,8,37,2019,3,23,10,21,0 days 01:44:00
468,17.16,2019,3,23,11,14,2019,3,23,17,35,0 days 06:21:00
469,12.09,2019,3,23,18,27,2019,3,24,17,19,0 days 22:52:00
470,3.37,2019,3,23,20,54,2019,3,23,21,50,0 days 00:56:00
471,15.92,2019,3,24,7,57,2019,3,24,15,57,0 days 08:00:00
472,14.99,2019,3,24,14,19,2019,3,25,9,54,0 days 19:35:00
473,10.74,2019,3,24,14,55,2019,3,24,17,49,0 days 02:54:00
474,18.06,2019,3,24,16,39,2019,3,25,7,3,0 days 14:24:00
475,12.67,2019,3,24,16,47,2019,3,25,7,1,0 days 14:14:00
476,26.52,2019,3,24,17,13,2019,3,25,7,38,0 days 14:25:00
477,25.84,2019,3,24,17,17,2019,3,24,21,46,0 days 04:29:00
478,8.45,2019,3,24,21,10,2019,3,25,6,2,0 days 08:52:00
479,17.28,2019,3,24,22,30,2019,3,25,9,13,0 days 10:43:00
480,12.95,2019,3,25,2,16,2019,3,25,12,11,0 days 09:55:00
481,21.14,2019,3,25,11,37,2019,3,25,16,8,0 days 04:31:00
482,5.61,2019,3,25,16,2,2019,3,25,20,17,0 days 04:15:00
483,17.53,2019,3,25,16,41,2019,3,26,14,41,0 days 22:00:00
484,14.56,2019,3,25,18,16,2019,3,26,7,7,0 days 12:51:00
485,2.24,2019,3,25,20,59,2019,3,25,21,37,0 days 00:38:00
486,11.0,2019,3,25,21,50,2019,3,26,8,19,0 days 10:29:00
487,5.46,2019,3,25,22,16,2019,3,26,7,13,0 days 08:57:00
488,8.86,2019,3,26,13,12,2019,3,27,12,20,0 days 23:08:00
489,2.61,2019,3,26,15,59,2019,3,26,16,43,0 days 00:44:00
490,6.67,2019,3,26,16,5,2019,3,27,7,36,0 days 15:31:00
491,13.64,2019,3,26,16,40,2019,3,27,7,26,0 days 14:46:00
492,6.26,2019,3,26,17,25,2019,3,26,19,13,0 days 01:48:00
493,12.12,2019,3,26,19,58,2019,3,27,6,41,0 days 10:43:00
494,7.69,2019,3,26,21,21,2019,3,27,7,18,0 days 09:57:00
495,20.43,2019,3,26,21,55,2019,3,27,6,32,0 days 08:37:00
496,12.61,2019,3,26,23,8,2019,3,27,11,15,0 days 12:07:00
497,7.82,2019,3,27,13,59,2019,3,27,16,11,0 days 02:12:00
498,21.9,2019,3,27,15,37,2019,3,27,21,40,0 days 06:03:00
499,1.44,2019,3,27,16,24,2019,3,27,16,49,0 days 00:25:00
500,10.16,2019,3,27,17,18,2019,3,27,20,17,0 days 02:59:00
501,8.89,2019,3,27,17,34,2019,3,28,9,58,0 days 16:24:00
502,11.63,2019,3,27,18,30,2019,3,28,7,26,0 days 12:56:00
503,6.72,2019,3,27,18,36,2019,3,27,20,28,0 days 01:52:00
504,6.43,2019,3,27,19,48,2019,3,28,9,31,0 days 13:43:00
505,9.12,2019,3,27,20,47,2019,3,28,8,28,0 days 11:41:00
506,0.99,2019,3,27,21,4,2019,3,27,21,21,0 days 00:17:00
507,6.54,2019,3,27,21,53,2019,3,28,7,12,0 days 09:19:00
508,9.66,2019,3,27,23,13,2019,3,28,7,40,0 days 08:27:00
509,17.37,2019,3,28,16,0,2019,3,29,8,46,0 days 16:46:00
510,1.32,2019,3,28,16,4,2019,3,28,16,16,0 days 00:12:00
511,27.4,2019,3,28,16,46,2019,3,29,9,17,0 days 16:31:00
512,11.46,2019,3,28,16,47,2019,3,30,17,42,2 days 00:55:00
513,13.08,2019,3,28,18,0,2019,3,29,7,13,0 days 13:13:00
514,20.18,2019,3,28,18,30,2019,3,29,9,47,0 days 15:17:00
515,8.49,2019,3,28,19,2,2019,3,29,8,30,0 days 13:28:00
516,8.22,2019,3,28,20,20,2019,3,29,7,15,0 days 10:55:00
517,12.18,2019,3,28,20,34,2019,3,29,10,37,0 days 14:03:00
518,15.33,2019,3,28,20,53,2019,3,29,6,30,0 days 09:37:00
519,16.74,2019,3,28,22,11,2019,3,29,7,21,0 days 09:10:00
520,3.82,2019,3,29,11,9,2019,3,29,14,5,0 days 02:56:00
521,9.21,2019,3,29,15,0,2019,3,29,21,18,0 days 06:18:00
522,13.0,2019,3,29,15,51,2019,3,30,16,3,1 days 00:12:00
523,5.29,2019,3,29,16,11,2019,3,29,17,45,0 days 01:34:00
524,13.69,2019,3,29,16,19,2019,3,30,10,48,0 days 18:29:00
525,19.09,2019,3,29,17,0,2019,3,30,11,23,0 days 18:23:00
526,4.54,2019,3,29,18,39,2019,3,29,19,55,0 days 01:16:00
527,53.36,2019,3,29,18,59,2019,3,30,13,47,0 days 18:48:00
528,10.25,2019,3,29,20,29,2019,3,29,23,26,0 days 02:57:00
529,5.05,2019,3,29,20,31,2019,3,29,22,21,0 days 01:50:00
530,19.08,2019,3,29,22,49,2019,3,30,9,38,0 days 10:49:00
531,3.06,2019,3,29,23,1,2019,3,29,23,52,0 days 00:51:00
532,15.6,2019,3,30,0,1,2019,3,30,13,19,0 days 13:18:00
533,9.92,2019,3,30,0,41,2019,3,30,11,23,0 days 10:42:00
534,7.15,2019,3,30,10,44,2019,3,30,16,59,0 days 06:15:00
535,7.17,2019,3,30,10,55,2019,3,30,12,56,0 days 02:01:00
536,8.86,2019,3,30,11,44,2019,3,30,14,12,0 days 02:28:00
537,6.78,2019,3,30,13,2,2019,3,30,15,21,0 days 02:19:00
538,23.09,2019,3,30,14,51,2019,3,31,16,51,1 days 02:00:00
539,12.78,2019,3,30,17,20,2019,3,31,11,52,0 days 18:32:00
540,9.8,2019,3,30,17,56,2019,3,31,17,12,0 days 23:16:00
541,9.57,2019,3,30,18,3,2019,3,30,19,37,0 days 01:34:00
542,3.72,2019,3,30,18,26,2019,3,31,10,47,0 days 16:21:00
543,10.31,2019,3,30,19,3,2019,4,1,7,45,1 days 12:42:00
544,24.95,2019,3,30,22,51,2019,3,31,10,14,0 days 11:23:00
545,12.83,2019,3,31,13,24,2019,4,1,7,23,0 days 17:59:00
546,4.82,2019,3,31,13,35,2019,3,31,15,59,0 days 02:24:00
547,8.86,2019,3,31,14,16,2019,4,1,7,18,0 days 17:02:00
548,7.98,2019,3,31,14,34,2019,4,2,8,29,1 days 17:55:00
549,27.63,2019,3,31,14,36,2019,4,1,7,13,0 days 16:37:00
550,11.37,2019,3,31,15,52,2019,3,31,19,28,0 days 03:36:00
551,14.66,2019,3,31,16,58,2019,4,1,7,12,0 days 14:14:00
552,9.11,2019,3,31,18,13,2019,4,1,7,0,0 days 12:47:00
553,10.42,2019,3,31,20,56,2019,4,1,6,28,0 days 09:32:00
554,0.29,2019,3,31,21,8,2019,3,31,21,12,0 days 00:04:00
555,9.79,2019,3,31,21,14,2019,4,1,6,54,0 days 09:40:00
556,25.43,2019,4,1,8,30,2019,4,1,12,7,0 days 03:37:00
557,5.11,2019,4,1,10,25,2019,4,1,12,12,0 days 01:47:00
558,4.48,2019,4,1,15,55,2019,4,1,17,14,0 days 01:19:00
559,17.43,2019,4,1,16,26,2019,4,2,7,21,0 days 14:55:00
560,9.88,2019,4,1,16,39,2019,4,1,18,53,0 days 02:14:00
561,12.38,2019,4,1,16,56,2019,4,2,7,23,0 days 14:27:00
562,3.66,2019,4,1,18,45,2019,4,1,20,6,0 days 01:21:00
563,11.15,2019,4,1,20,7,2019,4,1,23,7,0 days 03:00:00
564,4.84,2019,4,1,20,14,2019,4,2,7,46,0 days 11:32:00
565,6.73,2019,4,1,20,19,2019,4,2,7,26,0 days 11:07:00
566,13.59,2019,4,1,21,36,2019,4,2,8,40,0 days 11:04:00
567,4.57,2019,4,1,22,10,2019,4,2,7,7,0 days 08:57:00
568,0.97,2019,4,1,22,53,2019,4,1,23,11,0 days 00:18:00
569,18.72,2019,4,1,23,6,2019,4,2,10,33,0 days 11:27:00
570,17.94,2019,4,1,23,53,2019,4,2,12,51,0 days 12:58:00
571,18.61,2019,4,2,7,55,2019,4,2,15,1,0 days 07:06:00
572,6.69,2019,4,2,14,28,2019,4,3,10,16,0 days 19:48:00
573,3.26,2019,4,2,15,53,2019,4,2,16,48,0 days 00:55:00
574,5.68,2019,4,2,16,31,2019,4,2,18,10,0 days 01:39:00
575,9.88,2019,4,2,16,47,2019,4,3,7,48,0 days 15:01:00
576,10.05,2019,4,2,17,10,2019,4,2,19,57,0 days 02:47:00
577,2.62,2019,4,2,20,0,2019,4,2,20,46,0 days 00:46:00
578,12.67,2019,4,2,20,23,2019,4,3,7,18,0 days 10:55:00
579,12.21,2019,4,2,20,27,2019,4,3,12,9,0 days 15:42:00
580,10.3,2019,4,2,21,32,2019,4,3,8,32,0 days 11:00:00
581,14.6,2019,4,2,21,43,2019,4,3,7,5,0 days 09:22:00
582,14.52,2019,4,3,0,27,2019,4,3,10,48,0 days 10:21:00
583,5.28,2019,4,3,15,4,2019,4,3,17,34,0 days 02:30:00
584,7.67,2019,4,3,15,14,2019,4,4,7,49,0 days 16:35:00
585,2.48,2019,4,3,16,6,2019,4,3,16,49,0 days 00:43:00
586,2.48,2019,4,3,17,19,2019,4,3,18,1,0 days 00:42:00
587,0.69,2019,4,3,17,43,2019,4,4,8,54,0 days 15:11:00
588,11.27,2019,4,3,18,4,2019,4,4,7,3,0 days 12:59:00
589,5.68,2019,4,3,18,47,2019,4,3,20,22,0 days 01:35:00
590,6.42,2019,4,3,18,48,2019,4,4,7,23,0 days 12:35:00
591,15.9,2019,4,3,19,35,2019,4,4,7,4,0 days 11:29:00
592,3.65,2019,4,3,20,13,2019,4,3,21,15,0 days 01:02:00
593,7.28,2019,4,3,20,48,2019,4,4,9,56,0 days 13:08:00
594,11.67,2019,4,3,21,53,2019,4,4,7,6,0 days 09:13:00
595,11.41,2019,4,3,21,57,2019,4,4,1,2,0 days 03:05:00
596,7.49,2019,4,3,22,0,2019,4,4,6,49,0 days 08:49:00
597,20.07,2019,4,3,23,38,2019,4,4,7,35,0 days 07:57:00
598,9.85,2019,4,4,11,42,2019,4,5,9,50,0 days 22:08:00
599,13.95,2019,4,4,18,32,2019,4,5,7,46,0 days 13:14:00
600,8.13,2019,4,4,18,57,2019,4,4,22,26,0 days 03:29:00
601,17.34,2019,4,4,19,4,2019,4,5,7,21,0 days 12:17:00
602,12.01,2019,4,4,20,39,2019,4,5,7,33,0 days 10:54:00
603,19.01,2019,4,4,20,46,2019,4,5,6,27,0 days 09:41:00
604,17.89,2019,4,4,22,8,2019,4,5,7,17,0 days 09:09:00
605,2.37,2019,4,4,22,51,2019,4,5,7,5,0 days 08:14:00
606,4.3,2019,4,5,12,6,2019,4,6,17,43,1 days 05:37:00
607,9.11,2019,4,5,14,19,2019,4,5,16,51,0 days 02:32:00
608,3.09,2019,4,5,16,23,2019,4,5,17,15,0 days 00:52:00
609,6.7,2019,4,5,16,25,2019,4,6,11,0,0 days 18:35:00
610,15.64,2019,4,5,16,40,2019,4,6,13,1,0 days 20:21:00
611,7.24,2019,4,5,16,42,2019,4,6,14,30,0 days 21:48:00
612,9.81,2019,4,5,16,51,2019,4,6,10,25,0 days 17:34:00
613,4.02,2019,4,5,17,16,2019,4,5,18,23,0 days 01:07:00
614,17.83,2019,4,5,21,10,2019,4,6,7,34,0 days 10:24:00
615,4.3,2019,4,5,21,12,2019,4,5,22,24,0 days 01:12:00
616,6.31,2019,4,5,22,55,2019,4,6,10,53,0 days 11:58:00
617,23.33,2019,4,6,0,25,2019,4,6,10,29,0 days 10:04:00
618,1.57,2019,4,6,10,30,2019,4,6,10,56,0 days 00:26:00
619,2.56,2019,4,6,10,40,2019,4,6,11,24,0 days 00:44:00
620,6.81,2019,4,6,12,40,2019,4,6,18,52,0 days 06:12:00
621,3.59,2019,4,6,13,15,2019,4,6,14,15,0 days 01:00:00
622,8.48,2019,4,6,13,47,2019,4,6,16,8,0 days 02:21:00
623,5.38,2019,4,6,14,7,2019,4,6,15,37,0 days 01:30:00
624,6.04,2019,4,6,15,23,2019,4,7,10,45,0 days 19:22:00
625,15.94,2019,4,6,15,56,2019,4,7,11,50,0 days 19:54:00
626,11.1,2019,4,6,16,11,2019,4,6,19,16,0 days 03:05:00
627,21.17,2019,4,6,16,40,2019,4,7,16,0,0 days 23:20:00
628,2.82,2019,4,6,16,56,2019,4,6,17,43,0 days 00:47:00
629,3.67,2019,4,6,17,48,2019,4,7,18,13,1 days 00:25:00
630,8.41,2019,4,6,17,53,2019,4,7,10,41,0 days 16:48:00
631,10.75,2019,4,6,19,37,2019,4,7,9,30,0 days 13:53:00
632,1.0,2019,4,7,9,53,2019,4,7,11,34,0 days 01:41:00
633,14.11,2019,4,7,12,48,2019,4,8,7,56,0 days 19:08:00
634,6.92,2019,4,7,12,48,2019,4,8,7,0,0 days 18:12:00
635,4.41,2019,4,7,13,54,2019,4,7,18,48,0 days 04:54:00
636,11.14,2019,4,7,19,2,2019,4,8,7,20,0 days 12:18:00
637,11.56,2019,4,7,19,39,2019,4,8,7,20,0 days 11:41:00
638,3.66,2019,4,7,20,11,2019,4,8,6,48,0 days 10:37:00
639,22.28,2019,4,7,22,53,2019,4,8,8,47,0 days 09:54:00
640,10.34,2019,4,8,2,37,2019,4,8,13,18,0 days 10:41:00
641,9.86,2019,4,8,15,54,2019,4,9,7,54,0 days 16:00:00
642,6.72,2019,4,8,16,19,2019,4,8,18,14,0 days 01:55:00
643,11.89,2019,4,8,16,35,2019,4,9,7,26,0 days 14:51:00
644,27.62,2019,4,8,18,7,2019,4,8,23,19,0 days 05:12:00
645,7.85,2019,4,8,19,26,2019,4,8,21,35,0 days 02:09:00
646,7.94,2019,4,8,19,31,2019,4,8,21,45,0 days 02:14:00
647,12.14,2019,4,8,19,36,2019,4,9,7,19,0 days 11:43:00
648,4.6,2019,4,8,22,18,2019,4,9,6,47,0 days 08:29:00
649,19.9,2019,4,9,7,59,2019,4,9,16,44,0 days 08:45:00
650,10.62,2019,4,9,11,29,2019,4,9,14,20,0 days 02:51:00
651,7.16,2019,4,9,13,35,2019,4,9,17,12,0 days 03:37:00
652,4.4,2019,4,9,15,16,2019,4,10,8,2,0 days 16:46:00
653,18.36,2019,4,9,16,31,2019,4,10,7,45,0 days 15:14:00
654,12.52,2019,4,9,17,16,2019,4,10,7,13,0 days 13:57:00
655,1.5,2019,4,9,17,21,2019,4,9,17,47,0 days 00:26:00
656,0.57,2019,4,9,17,37,2019,4,9,17,47,0 days 00:10:00
657,4.47,2019,4,9,18,25,2019,4,9,19,41,0 days 01:16:00
658,6.11,2019,4,9,19,5,2019,4,9,20,48,0 days 01:43:00
659,13.85,2019,4,9,19,35,2019,4,10,8,6,0 days 12:31:00
660,14.98,2019,4,9,19,57,2019,4,10,15,53,0 days 19:56:00
661,26.79,2019,4,9,20,58,2019,4,10,11,49,0 days 14:51:00
662,10.92,2019,4,9,21,14,2019,4,10,6,40,0 days 09:26:00
663,12.97,2019,4,9,22,11,2019,4,10,11,54,0 days 13:43:00
664,3.76,2019,4,9,22,59,2019,4,10,0,2,0 days 01:03:00
665,7.94,2019,4,9,23,13,2019,4,10,9,59,0 days 10:46:00
666,19.43,2019,4,10,0,25,2019,4,10,8,4,0 days 07:39:00
667,11.49,2019,4,10,11,32,2019,4,10,17,20,0 days 05:48:00
668,3.32,2019,4,10,15,52,2019,4,10,16,48,0 days 00:56:00
669,12.45,2019,4,10,16,4,2019,4,11,7,20,0 days 15:16:00
670,4.17,2019,4,10,16,5,2019,4,10,16,59,0 days 00:54:00
671,6.33,2019,4,10,17,42,2019,4,11,7,14,0 days 13:32:00
672,8.28,2019,4,10,18,25,2019,4,11,12,36,0 days 18:11:00
673,28.58,2019,4,10,19,47,2019,4,11,7,22,0 days 11:35:00
674,5.72,2019,4,10,21,22,2019,4,11,9,53,0 days 12:31:00
675,11.38,2019,4,10,22,19,2019,4,11,6,59,0 days 08:40:00
676,20.77,2019,4,11,1,11,2019,4,11,9,52,0 days 08:41:00
677,3.29,2019,4,11,9,45,2019,4,11,10,40,0 days 00:55:00
678,14.93,2019,4,11,12,57,2019,4,11,17,59,0 days 05:02:00
679,11.89,2019,4,11,15,4,2019,4,12,7,32,0 days 16:28:00
680,3.24,2019,4,11,16,10,2019,4,11,17,4,0 days 00:54:00
681,5.35,2019,4,11,16,45,2019,4,11,18,15,0 days 01:30:00
682,15.38,2019,4,11,17,43,2019,4,12,7,3,0 days 13:20:00
683,12.27,2019,4,11,18,14,2019,4,12,7,22,0 days 13:08:00
684,8.76,2019,4,11,18,31,2019,4,12,10,8,0 days 15:37:00
685,62.84,2019,4,11,20,52,2019,4,12,7,5,0 days 10:13:00
686,17.33,2019,4,11,21,2,2019,4,12,7,24,0 days 10:22:00
687,7.98,2019,4,11,21,14,2019,4,12,7,1,0 days 09:47:00
688,10.84,2019,4,12,0,24,2019,4,12,10,38,0 days 10:14:00
689,5.73,2019,4,12,13,26,2019,4,13,13,23,0 days 23:57:00
690,4.67,2019,4,12,15,25,2019,4,12,17,22,0 days 01:57:00
691,10.53,2019,4,12,16,17,2019,4,13,15,2,0 days 22:45:00
692,17.23,2019,4,12,16,44,2019,4,13,15,42,0 days 22:58:00
693,7.85,2019,4,12,17,1,2019,4,12,19,12,0 days 02:11:00
694,13.87,2019,4,12,18,14,2019,4,14,10,27,1 days 16:13:00
695,16.12,2019,4,12,19,29,2019,4,13,12,18,0 days 16:49:00
696,18.12,2019,4,12,19,52,2019,4,14,0,25,1 days 04:33:00
697,7.72,2019,4,12,21,55,2019,4,13,0,5,0 days 02:10:00
698,11.75,2019,4,13,0,24,2019,4,13,13,18,0 days 12:54:00
699,6.09,2019,4,13,12,25,2019,4,13,16,42,0 days 04:17:00
700,11.88,2019,4,13,13,26,2019,4,17,16,19,4 days 02:53:00
701,5.58,2019,4,13,15,31,2019,4,13,17,8,0 days 01:37:00
702,4.08,2019,4,13,15,43,2019,4,15,7,48,1 days 16:05:00
703,11.07,2019,4,13,18,40,2019,4,14,9,52,0 days 15:12:00
704,8.98,2019,4,13,19,7,2019,4,13,21,37,0 days 02:30:00
705,21.92,2019,4,13,19,8,2019,4,14,9,52,0 days 14:44:00
706,17.91,2019,4,14,1,53,2019,4,14,19,42,0 days 17:49:00
707,14.86,2019,4,14,2,36,2019,4,14,13,34,0 days 10:58:00
708,22.3,2019,4,14,10,37,2019,4,14,16,41,0 days 06:04:00
709,18.91,2019,4,14,15,8,2019,4,14,20,19,0 days 05:11:00
710,5.16,2019,4,14,15,22,2019,4,14,18,20,0 days 02:58:00
711,4.66,2019,4,14,16,42,2019,4,15,7,35,0 days 14:53:00
712,1.57,2019,4,14,18,44,2019,4,15,7,9,0 days 12:25:00
713,4.3,2019,4,14,19,16,2019,4,14,22,56,0 days 03:40:00
714,18.02,2019,4,14,20,14,2019,4,15,9,59,0 days 13:45:00
715,1.21,2019,4,14,23,7,2019,4,15,10,35,0 days 11:28:00
716,1.07,2019,4,15,12,1,2019,4,15,12,20,0 days 00:19:00
717,4.96,2019,4,15,15,44,2019,4,15,18,45,0 days 03:01:00
718,1.95,2019,4,15,15,51,2019,4,15,16,9,0 days 00:18:00
719,14.04,2019,4,15,16,39,2019,4,15,18,55,0 days 02:16:00
720,5.69,2019,4,15,16,58,2019,4,16,7,52,0 days 14:54:00
721,11.6,2019,4,15,18,33,2019,4,16,7,36,0 days 13:03:00
722,6.62,2019,4,15,19,53,2019,4,16,9,34,0 days 13:41:00
723,19.0,2019,4,15,21,33,2019,4,16,7,53,0 days 10:20:00
724,3.24,2019,4,15,22,13,2019,4,16,6,52,0 days 08:39:00
725,21.47,2019,4,15,23,6,2019,4,16,15,18,0 days 16:12:00
726,11.08,2019,4,15,23,32,2019,4,16,13,57,0 days 14:25:00
727,3.44,2019,4,16,10,26,2019,4,16,12,9,0 days 01:43:00
728,12.29,2019,4,16,10,39,2019,4,16,15,24,0 days 04:45:00
729,7.18,2019,4,16,12,8,2019,4,16,14,35,0 days 02:27:00
730,9.96,2019,4,16,20,38,2019,4,17,20,40,1 days 00:02:00
731,7.18,2019,4,17,13,10,2019,4,17,14,11,0 days 01:01:00
732,14.12,2019,4,17,13,14,2019,4,18,13,22,1 days 00:08:00
733,28.15,2019,4,17,15,1,2019,4,18,11,48,0 days 20:47:00
